2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | itemIndex : 9
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-09, grossSales=5073.3022, netSales=764.995, ordersCount=8]
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | orderDateString : 2021-09
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-09, grossSales=0.0, netSales=0.0, ordersCount=0]
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | itemIndex : 9
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-09, grossSales=5443.0522, netSales=807.749, ordersCount=9]
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | orderDateString : 2021-09
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-09, grossSales=0.0, netSales=0.0, ordersCount=0]
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | itemIndex : 9
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-09, grossSales=5576.061, netSales=809.76404, ordersCount=10]
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | orderDateString : 2021-09
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-09, grossSales=0.0, netSales=0.0, ordersCount=0]
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | itemIndex : 9
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-09, grossSales=6369.5522, netSales=887.76404, ordersCount=11]
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | orderDateString : 2021-09
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-09, grossSales=0.0, netSales=0.0, ordersCount=0]
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | itemIndex : 9
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-09, grossSales=6642.0864, netSales=961.754, ordersCount=12]
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | orderDateString : 2021-09
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-09, grossSales=0.0, netSales=0.0, ordersCount=0]
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | itemIndex : 9
2021-11-22 12:24:05.896  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-09, grossSales=7512.3633, netSales=1077.754, ordersCount=13]
